,Feature,Coefficient,Importance
3116,hla_match_b_high|dri_score_N_A___disease_not_classifiable,-0.036373642004684736,0.036373642004684736
6480,cyto_score_Normal|vent_hist_Yes,-0.036353393762233066,0.036353393762233066
1259,hla_match_dqb1_high|hla_low_res_8,0.03634243846512608,0.03634243846512608
7090,cyto_score_TBD|obesity_Yes,0.03634238528843535,0.03634238528843535
7147,cyto_score_TBD|melphalan_dose_Missing_value,0.03633189268213709,0.03633189268213709
7735,tbi_status_TBI_Other_LesserEqualcGY|tce_imm_match_H_H,-0.03631867936607505,0.03631867936607505
7802,tbi_status_TBI_Other_LesserEqualcGY|race_group_Asian,-0.03631303945086345,0.03631303945086345
14318,obesity_No|melphalan_dose_Missing_value,-0.03630321284823357,0.03630321284823357
2138,year_hct|diabetes_No,-0.03627201837106675,0.03627201837106675
10053,prim_disease_hct_ALL|tce_imm_match_H_H,0.03624986072675557,0.03624986072675557
2149,year_hct|arrhythmia_No,0.036249509705655214,0.036249509705655214
16294,race_group_Native_Hawaiian_or_other_Pacific_Islander|cardiac_No,-0.036247711142087385,0.036247711142087385
12854,tce_imm_match_P_H|gvhd_proph_CDselect_alone,-0.03623727542060075,0.03623727542060075
7038,cyto_score_TBD|pulm_severe_No,0.03620190336291912,0.03620190336291912
13937,conditioning_intensity_RIC|peptic_ulcer_Not_done,0.03619894660319489,0.03619894660319489
3326,comorbidity_score|prim_disease_hct_MPN,0.03619547793522365,0.03619547793522365
12080,cmv_status_negpos|race_group_Native_Hawaiian_or_other_Pacific_Islander,0.03617365410458698,0.03617365410458698
14103,ethnicity_Missing_value|race_group_Black_or_African_American,-0.03616101261235882,0.03616101261235882
7933,tbi_status_TBI___Cy____Other|race_group_Asian,-0.03608844726297994,0.03608844726297994
1741,hla_match_c_low|sex_match_Missing_value,-0.036068121804132575,0.036068121804132575
1280,hla_match_dqb1_high|cyto_score_Other,0.036049609787494385,0.036049609787494385
7843,tbi_status_TBI___Cy____Other|prim_disease_hct_AML,0.03604035755089052,0.03604035755089052
4760,dri_score_Missing_disease_status|rituximab_Yes,0.036036929115673445,0.036036929115673445
4815,dri_score_Missing_disease_status|rheum_issue_Yes,0.03603692878935376,0.03603692878935376
4792,dri_score_Missing_disease_status|prior_tumor_Yes,0.03603692864021838,0.03603692864021838
4803,dri_score_Missing_disease_status|gvhd_proph_FK__MMF____others,0.03603692845517623,0.03603692845517623
3375,comorbidity_score|hepatic_severe_Not_done,0.03600025786172978,0.03600025786172978
7128,cyto_score_TBD|sex_match_F_M,0.03598538180392763,0.03598538180392763
7642,tbi_status_TBI_Other_GreatercGY|prior_tumor_Yes,0.03598328111547054,0.03598328111547054
7750,tbi_status_TBI_Other_LesserEqualcGY|conditioning_intensity_NMA,0.03597304505487264,0.03597304505487264
2177,year_hct|prim_disease_hct_Solid_tumor,0.035942884259265784,0.035942884259265784
2872,age_at_hct|ethnicity_Non_resident_of_the_U_S_,-0.035937897305813926,0.035937897305813926
2456,donor_age|dri_score_Missing_disease_status,0.03586938868937077,0.03586938868937077
4628,dri_score_Low|in_vivo_tcd_No,0.03586710561801576,0.03586710561801576
3897,hla_match_drb1_high|tce_div_match_Missing_value,-0.03585487934279863,0.03585487934279863
6484,cyto_score_Normal|pulm_severe_No,-0.035847822196792334,0.035847822196792334
1162,hla_high_res_10|rituximab_No,-0.03584358299030754,0.03584358299030754
7799,tbi_status_TBI_Other_LesserEqualcGY|sex_match_M_F,-0.03582039542231863,0.03582039542231863
13567,cyto_score_detail_TBD|hepatic_severe_Yes,-0.035773364066621446,0.035773364066621446
13750,conditioning_intensity_NMA|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.035758409746280945,0.035758409746280945
2874,age_at_hct|obesity_No,-0.03575571374398656,0.03575571374398656
1163,hla_high_res_10|rituximab_Yes,0.03575166416210249,0.03575166416210249
3327,comorbidity_score|prim_disease_hct_NHL,0.03574949527046917,0.03574949527046917
345,ID|hepatic_mild_Yes,0.03574416171494921,0.03574416171494921
1282,hla_match_dqb1_high|cyto_score_TBD,-0.03570810821478136,0.03570810821478136
15172,prior_tumor_Not_done|sex_match_Missing_value,-0.03565899430196447,0.03565899430196447
13709,conditioning_intensity_NMA|in_vivo_tcd_Yes,0.03565620461641583,0.03565620461641583
2859,age_at_hct|prod_type_PB,0.03564056180254216,0.03564056180254216
4242,dri_score_Intermediate|cyto_score_Poor,-0.035619821660522355,0.035619821660522355
14010,conditioning_intensity_TBD|gvhd_proph_CSA___MMF____others_not_FK_,0.035548933836959035,0.035548933836959035
6444,cyto_score_Missing_value|hepatic_mild_Yes,-0.035501077933577374,0.035501077933577374
11983,cmv_status_negneg|race_group_Asian,-0.035499819352456274,0.035499819352456274
7862,tbi_status_TBI___Cy____Other|cmv_status_posneg,0.035469272327877555,0.035469272327877555
2076,hla_match_dqb1_low|rheum_issue_No,-0.035465240337325454,0.035465240337325454
2152,year_hct|graft_type_Peripheral_blood,-0.035379073861914634,0.035379073861914634
6867,cyto_score_Other|tce_div_match_Missing_value,0.03534070718062271,0.03534070718062271
3287,comorbidity_score|cyto_score_Missing_value,0.035315393494973035,0.035315393494973035
3975,hla_low_res_10|cmv_status_pospos,-0.035301824541571714,0.035301824541571714
4267,dri_score_Intermediate|prim_disease_hct_ALL,-0.035264447712657354,0.035264447712657354
202,ID|hla_low_res_10,-0.03526127158385606,0.03526127158385606
2757,hla_match_b_low|race_group_White,0.035250438082496616,0.035250438082496616
7733,tbi_status_TBI_Other_LesserEqualcGY|tce_imm_match_G_G,0.035202520829918926,0.035202520829918926
9586,renal_issue_Yes|prim_disease_hct_SAA,0.03516172265924519,0.03516172265924519
2818,age_at_hct|graft_type_Peripheral_blood,-0.035147919714247244,0.035147919714247244
6938,cyto_score_Poor|cyto_score_detail_Missing_value,0.03513171522989622,0.03513171522989622
3632,hla_low_res_8|renal_issue_Not_done,-0.03511918588598459,0.03511918588598459
9133,vent_hist_No|cyto_score_detail_Poor,0.03511038698559599,0.03511038698559599
1305,hla_match_dqb1_high|pulm_severe_Yes,0.035102504953177016,0.035102504953177016
2794,age_at_hct|psych_disturb_No,-0.03509736200033409,0.03509736200033409
14517,mrd_hct_Negative|pulm_moderate_Yes,0.03506683901151486,0.03506683901151486
3334,comorbidity_score|cmv_status_negneg,0.03506478864706636,0.03506478864706636
5461,dri_score_TBD_cytogenetics|tbi_status_TBI___Cy____Other,-0.03505133012463704,0.03505133012463704
2790,age_at_hct|dri_score_N_A___non_malignant_indication,0.035006737127243226,0.035006737127243226
16130,sex_match_F_M|hepatic_mild_Yes,-0.03499639058271575,0.03499639058271575
4330,dri_score_Intermediate|prior_tumor_Yes,-0.03495974172198579,0.03495974172198579
4547,dri_score_Low|cyto_score_Missing_value,0.03494603886231079,0.03494603886231079
2285,hla_match_a_high|dri_score_High___TED_AML_case__missing_cytogenetics,0.034934560237594406,0.034934560237594406
1682,hla_match_c_low|rituximab_Yes,-0.03491824717534289,0.03491824717534289
2683,hla_match_b_low|cmv_status_pospos,-0.03491436791269642,0.03491436791269642
1998,hla_match_dqb1_low|prim_disease_hct_IIS,0.03485659325415347,0.03485659325415347
1581,hla_nmdp_6|tce_div_match_Permissive_mismatched,0.034822641900188245,0.034822641900188245
5152,dri_score_N_A___non_malignant_indication|cyto_score_Intermediate,0.03481961269233097,0.03481961269233097
343,ID|hepatic_mild_No,0.034819003816968674,0.034819003816968674
290,ID|conditioning_intensity_TBD,-0.03478555022987839,0.03478555022987839
2205,year_hct|ethnicity_Missing_value,0.03476332563895465,0.03476332563895465
7482,diabetes_Yes|cyto_score_detail_Poor,0.034750908104677236,0.034750908104677236
1122,hla_high_res_10|arrhythmia_Yes,-0.03474730764404432,0.03474730764404432
2385,hla_match_a_high|tce_match_Missing_value,0.034731016410312066,0.034731016410312066
1394,hla_match_dqb1_high|sex_match_M_F,-0.034706484898187395,0.034706484898187395
6996,cyto_score_Poor|race_group_Black_or_African_American,-0.03468241098137903,0.03468241098137903
11297,prim_disease_hct_NHL|race_group_Asian,0.034665990906007194,0.034665990906007194
2458,donor_age|dri_score_N_A___disease_not_classifiable,0.034662566166097156,0.034662566166097156
9953,pulm_severe_Yes|cyto_score_detail_TBD,0.03465498705578347,0.03465498705578347
722,hla_low_res_6|hla_match_c_low,-0.03464015213972593,0.03464015213972593
2377,hla_match_a_high|obesity_Not_done,0.03462189369063892,0.03462189369063892
14912,tce_match_Permissive|race_group_White,0.03460719911843935,0.03460719911843935
13748,conditioning_intensity_NMA|race_group_Black_or_African_American,0.03460664315972553,0.03460664315972553
2053,hla_match_dqb1_low|prior_tumor_No,0.03460404775112558,0.03460404775112558
10532,prim_disease_hct_HIS|prior_tumor_No,-0.0345980232804769,0.0345980232804769
10339,prim_disease_hct_CML|sex_match_F_M,0.034587843444071766,0.034587843444071766
4207,dri_score_High___TED_AML_case__missing_cytogenetics|hepatic_mild_No,0.03458366492459253,0.03458366492459253
4613,dri_score_Low|cyto_score_detail_TBD,-0.03456576370011974,0.03456576370011974
3253,hla_match_b_high|tce_div_match_GvH_non_permissive,0.03456394887978742,0.03456394887978742
2436,hla_match_a_high|melphalan_dose_N_A__Mel_not_given,0.034532140174754034,0.034532140174754034
2022,hla_match_dqb1_low|rituximab_No,-0.034513594645410706,0.034513594645410706
7238,diabetes_No|prior_tumor_No,-0.034511441409518895,0.034511441409518895
14256,ethnicity_Not_Hispanic_or_Latino|cardiac_Yes,-0.03450863003373805,0.03450863003373805
3427,comorbidity_score|pulm_moderate_No,0.034501596501790965,0.034501596501790965
1504,hla_nmdp_6|tce_imm_match_Missing_value,-0.03449170752673858,0.03449170752673858
2495,donor_age|pulm_severe_Yes,-0.03447638412757614,0.03447638412757614
2945,hla_match_a_low|hla_match_drb1_high,0.03447488937026355,0.03447488937026355
5311,dri_score_N_A___pediatric|tbi_status_TBI_Other_GreatercGY,-0.034424508395013875,0.034424508395013875
8346,tbi_status_TBI____Other___cGy__unknown_dose|arrhythmia_Yes,-0.0344168331738872,0.0344168331738872
1935,hla_match_drb1_low|pulm_moderate_Yes,-0.03438165080957756,0.03438165080957756
8601,arrhythmia_No|renal_issue_No,-0.03433893421098011,0.03433893421098011
625,hla_high_res_8|cmv_status_pospos,0.03431155317090989,0.03431155317090989
13931,conditioning_intensity_RIC|hepatic_severe_Not_done,-0.034276065310471185,0.034276065310471185
13539,cyto_score_detail_Poor|cardiac_No,-0.03426399032941463,0.03426399032941463
15239,prior_tumor_Yes|melphalan_dose_N_A__Mel_not_given,0.034232099113278736,0.034232099113278736
6194,cyto_score_Intermediate|arrhythmia_Yes,0.03422842054114367,0.03422842054114367
2214,year_hct|in_vivo_tcd_Yes,0.034226971014097884,0.034226971014097884
2598,donor_age|tce_div_match_Permissive_mismatched,-0.0342264184008787,0.0342264184008787
4633,dri_score_Low|tce_match_Permissive,-0.034220724914845846,0.034220724914845846
4243,dri_score_Intermediate|cyto_score_TBD,0.034203889780149765,0.034203889780149765
4158,dri_score_High___TED_AML_case__missing_cytogenetics|obesity_No,-0.034201399062655735,0.034201399062655735
12186,cmv_status_posneg|melphalan_dose_N_A__Mel_not_given,-0.03419874724985117,0.03419874724985117
1587,hla_nmdp_6|cardiac_No,0.034181998662343505,0.034181998662343505
14793,tce_match_HvG_non_permissive|sex_match_M_M,-0.034133118563317355,0.034133118563317355
9281,vent_hist_Yes|peptic_ulcer_No,0.03412954557857717,0.03412954557857717
10012,pulm_severe_Yes|hepatic_mild_No,0.03411784965467024,0.03411784965467024
873,hla_low_res_6|race_group_Black_or_African_American,-0.03407515586968568,0.03407515586968568
13599,cyto_score_detail_TBD|race_group_Black_or_African_American,-0.034017283008424895,0.034017283008424895
5536,dri_score_TBD_cytogenetics|tce_match_Permissive,-0.03401645290227456,0.03401645290227456
14799,tce_match_HvG_non_permissive|race_group_White,0.03401369123433268,0.03401369123433268
15125,prior_tumor_No|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.0339973252756578,0.0339973252756578
2528,donor_age|prod_type_PB,0.03397913897977922,0.03397913897977922
1083,hla_high_res_10|comorbidity_score,0.03396133426334558,0.03396133426334558
801,hla_low_res_6|cmv_status_posneg,0.03395719204827924,0.03395719204827924
1218,hla_high_res_10|rheum_issue_Yes,-0.033941051738390036,0.033941051738390036
1480,hla_nmdp_6|prim_disease_hct_AML,0.033915316947710106,0.033915316947710106
16269,race_group_More_than_one_race|tce_div_match_Permissive_mismatched,-0.03389537623974781,0.03389537623974781
2604,donor_age|cardiac_No,0.03387646119344012,0.03387646119344012
14741,tce_match_GvH_non_permissive|race_group_White,0.0338649612912901,0.0338649612912901
13367,cyto_score_detail_Missing_value|race_group_Asian,0.033863501219156156,0.033863501219156156
1852,hla_match_drb1_low|rituximab_No,0.033857431576185704,0.033857431576185704
3602,hla_low_res_8|dri_score_TBD_cytogenetics,-0.03384166921080012,0.03384166921080012
6748,cyto_score_Other|tbi_status_TBI___Cy____Other,0.0338413813109059,0.0338413813109059
6973,cyto_score_Poor|gvhd_proph_CSA___MTX____others_not_MMF_FK_,0.03383995012617355,0.03383995012617355
9430,renal_issue_No|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.03380048014238446,0.03380048014238446
2044,hla_match_dqb1_low|in_vivo_tcd_No,-0.03379950089223982,0.03379950089223982
3374,comorbidity_score|hepatic_severe_No,0.03379234608750781,0.03379234608750781
12134,cmv_status_posneg|tce_match_HvG_non_permissive,0.03378044848453021,0.03378044848453021
1659,hla_match_c_low|prim_disease_hct_IPA,0.03374556619672209,0.03374556619672209
1614,hla_match_c_low|dri_score_N_A___non_malignant_indication,0.03373415191865037,0.03373415191865037
16152,sex_match_M_F|race_group_White,-0.03372749636227501,0.03372749636227501
12087,cmv_status_negpos|tce_div_match_Missing_value,-0.033721754772051415,0.033721754772051415
5233,dri_score_N_A___non_malignant_indication|mrd_hct_Positive,0.033701618511745635,0.033701618511745635
16258,race_group_Black_or_African_American|pulm_moderate_No,0.033656621666670716,0.033656621666670716
2928,age_at_hct|tce_div_match_Missing_value,0.0336409967219069,0.0336409967219069
11150,prim_disease_hct_MPN|ethnicity_Not_Hispanic_or_Latino,-0.03360308979412707,0.03360308979412707
13978,conditioning_intensity_RIC|melphalan_dose_Missing_value,-0.03360301299758972,0.03360301299758972
14247,ethnicity_Not_Hispanic_or_Latino|tce_div_match_Missing_value,0.03359315311044231,0.03359315311044231
12326,tce_imm_match_G_G|peptic_ulcer_No,0.033572292169011364,0.033572292169011364
11757,prim_disease_hct_Solid_tumor|tce_match_Missing_value,-0.033536566350257424,0.033536566350257424
7699,tbi_status_TBI_Other_LesserEqualcGY|arrhythmia_No,0.03353295772873821,0.03353295772873821
4163,dri_score_High___TED_AML_case__missing_cytogenetics|in_vivo_tcd_No,-0.03353136114066735,0.03353136114066735
6695,cyto_score_Not_tested|gvhd_proph_CSA___MMF____others_not_FK_,-0.03351334464675089,0.03351334464675089
13615,cyto_score_detail_TBD|cardiac_No,0.03351173294811388,0.03351173294811388
5193,dri_score_N_A___non_malignant_indication|prim_disease_hct_NHL,0.0335035370908921,0.0335035370908921
14323,obesity_No|pulm_moderate_No,0.033482060355520815,0.033482060355520815
14304,obesity_No|race_group_Black_or_African_American,0.03347243486461071,0.03347243486461071
2293,hla_match_a_high|dri_score_N_A___pediatric,0.033458953742139697,0.033458953742139697
12229,cmv_status_pospos|hepatic_severe_No,-0.03345686976116591,0.03345686976116591
3451,karnofsky_score|cyto_score_Other,-0.03345312446193316,0.03345312446193316
385,hla_match_c_high|dri_score_Low,0.033443454875823675,0.033443454875823675
5104,dri_score_N_A___disease_not_classifiable|gvhd_proph_Cyclophosphamide____others,0.033423591109060444,0.033423591109060444
1443,hla_nmdp_6|dri_score_N_A___pediatric,-0.03341088711915377,0.03341088711915377
4471,dri_score_Intermediate___TED_AML_case__missing_cytogenetics|obesity_Yes,0.0333450664036577,0.0333450664036577
3037,hla_match_a_low|ethnicity_Not_Hispanic_or_Latino,0.033314145685456875,0.033314145685456875
3834,hla_match_drb1_high|conditioning_intensity_Missing_value,0.03330161896600092,0.03330161896600092
2298,hla_match_a_high|psych_disturb_Yes,0.033260883745510894,0.033260883745510894
1392,hla_match_dqb1_high|rheum_issue_Yes,-0.03325406646168519,0.03325406646168519
7805,tbi_status_TBI_Other_LesserEqualcGY|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.033251005996372235,0.033251005996372235
7772,tbi_status_TBI_Other_LesserEqualcGY|prior_tumor_No,-0.03322112051670012,0.03322112051670012
8854,arrhythmia_Yes|prim_disease_hct_ALL,0.0332202084540925,0.0332202084540925
3543,karnofsky_score|peptic_ulcer_Yes,0.03316491067105021,0.03316491067105021
14040,conditioning_intensity_TBD|hepatic_mild_Yes,0.03316452558461948,0.03316452558461948
7888,tbi_status_TBI___Cy____Other|ethnicity_Not_Hispanic_or_Latino,0.03313728227982615,0.03313728227982615
3807,hla_match_drb1_high|prim_disease_hct_NHL,-0.03313264464759644,0.03313264464759644
4510,dri_score_Intermediate___TED_AML_case__missing_cytogenetics|sex_match_M_F,0.033130787559952246,0.033130787559952246
2808,age_at_hct|tbi_status_TBI_Other_LesserEqualcGY,0.03312075881714174,0.03312075881714174
10611,prim_disease_hct_IEA|prod_type_PB,-0.03311699827224246,0.03311699827224246
5245,dri_score_N_A___non_malignant_indication|prior_tumor_Yes,0.03304951278308588,0.03304951278308588
3098,hla_match_a_low|melphalan_dose_N_A__Mel_not_given,-0.033019080151160396,0.033019080151160396
12993,rituximab_No|conditioning_intensity_NMA,-0.03301485820756245,0.03301485820756245
11251,prim_disease_hct_NHL|ethnicity_Non_resident_of_the_U_S_,-0.03299031073194562,0.03299031073194562
